date,legs,routes,single_leg_routes,multi_leg_routes,round_trip_routes,economic_multileg_routes,cross_venue_routes,cross_venue_share,cross_venue_usd_share,cross_venue_share_unfiltered,cross_venue_usd_share_unfiltered,round_trip_share_of_multileg,round_trip_usd_share_of_multileg,economic_multileg_usd,cross_venue_usd,total_usd,venues_active
2025-07-13,327762,259207,216985,42222,5655,36567,17924,0.4901687313698143,0.8337797211118042,0.52330538581782,0.7300816359115178,0.1339349154469234,0.2910541875398924,319410181.7921318,266317732.2949143,1068063827.364991,8
2025-07-14,326024,262335,223600,38735,4281,34454,14951,0.43394090671620134,0.8226983292438519,0.46402478378727247,0.768692370773621,0.11052020136827159,0.300022231168498,576379057.2083356,474186087.3764443,1845201975.1871486,8
2025-07-15,320900,253577,215056,38521,5048,33473,15314,0.45750306216950976,0.8399835776886877,0.48739648503413724,0.7707060916341691,0.13104540380571636,0.31220373310268934,618878067.7953343,519847413.5397872,2062237800.0544362,8
2025-07-16,311747,247540,208513,39027,4571,34456,15254,0.4427095426050615,0.8248486923123175,0.4714172239731468,0.7500391209973936,0.1171240423296692,0.2432042554546969,582986159.0769627,480875370.9508134,2062940016.8304079,8
2025-07-17,286149,222553,183946,38607,4706,33901,15038,0.4435857349340727,0.8472562970635127,0.4681534436760173,0.7848585463950178,0.1218949931359598,0.26551891166674324,595280844.0537246,504355443.64580107,2022115270.9018087,8
2025-07-18,296751,231250,192163,39087,4563,34524,15555,0.4505561348627042,0.8316099513589745,0.47829201524803644,0.7705451321820612,0.11673958093483768,0.24097641522708335,701682438.3070858,583526098.3900023,2389851767.6316833,8
2025-07-19,295643,236649,201088,35561,5023,30538,14438,0.47278800183378084,0.8622672924298881,0.5112060965664632,0.707667608006451,0.14125024605607267,0.26636573324628027,313876687.5353745,270645601.5179894,1166510675.3718476,8
2025-07-20,329414,259506,218312,41194,5615,35579,17125,0.48132325248039576,0.8593933702926579,0.511482254697286,0.7712551575594174,0.13630625819294073,0.29031308266449163,574821354.8736293,493997661.48104024,1980062980.6650321,8
2025-07-21,353155,276899,232269,44630,5522,39108,18610,0.4758617162728853,0.8339460536459296,0.5038315034730002,0.7664878593878605,0.12372843378893121,0.2546343992198486,610002525.722929,508709199.04068625,2500663705.0697737,8
2025-07-22,366039,279130,230275,48855,6656,42199,19962,0.4730443849380317,0.8382582015261827,0.5069491351959882,0.7727055247069048,0.13623989356258315,0.2047528092102649,680139916.9265872,570132863.5490483,2209314301.89478,8
2025-07-23,364676,278619,230062,48557,6712,41845,20424,0.48808698769267533,0.8137920662786267,0.5244146055151677,0.7510836436517554,0.1382292975266182,0.26072040027449533,516118779.50615025,420013368.0195129,1812858151.237548,8
2025-07-24,381644,292806,245404,47402,7368,40034,20722,0.5176100314732477,0.8714006499897337,0.5531623138264208,0.7705163212844027,0.15543647947343994,0.250410708825334,502375543.29851806,437770374.9692742,1935166628.2925267,8
2025-07-25,374476,280769,234349,46420,7747,38673,20766,0.5369637731750834,0.8189993587547145,0.5696467040068935,0.7270845430486899,0.16688927186557517,0.29661580397640896,527348366.9325578,431897974.3581108,2011608088.0829413,8
2025-07-26,328519,256402,214504,41898,6141,35757,17599,0.4921833487149369,0.8428894591253369,0.5219819561792925,0.6360868060530122,0.14657024201632537,0.33227820986176904,354023102.10770893,298402341.0534407,1341141926.5068865,8
2025-07-27,361328,279970,234570,45400,6741,38659,20190,0.5222587237124602,0.7690783971960711,0.5537885462555066,0.6360933125785685,0.14848017621145373,0.27841614787856694,657075175.2144022,505342322.59122,1938203837.9085577,8
2025-07-28,372826,285207,236192,49015,6630,42385,21296,0.5024419016161378,0.8631267462848995,0.5357543609099256,0.759001014881753,0.13526471488319902,0.2312378099944472,657394664.0409079,567414917.3986834,2163482961.5745487,8
2025-07-29,335958,252034,202526,49508,6184,43324,18791,0.4337318807127689,0.8255608571875674,0.46913630120384586,0.7408872258642633,0.1249091055990951,0.23717582520727132,585413414.368051,483294400.17478883,2360003407.412113,8
2025-07-30,246039,193383,160621,32762,3365,29397,13483,0.4586522434262,0.8310536630960554,0.48550149563518713,0.7677423326639518,0.10271045723704292,0.21698750167211583,937503691.000896,779115876.5723671,2641647284.164938,8
2025-07-31,249594,191863,157311,34552,4595,29957,14038,0.4686050005007177,0.817055073167731,0.4991317434591341,0.69991088285459,0.13298796017596665,0.3178841772517818,898201233.5259795,733879874.5779154,2547898516.8935633,8
2025-08-01,356274,263547,216277,47270,7796,39474,20043,0.5077519379844961,0.8597627937219604,0.5489316691347578,0.7396798780489255,0.16492489951343348,0.3020846754595485,675661653.4176627,580908750.7531687,2345505880.056383,8
2025-08-02,333373,254503,211513,42990,6712,36278,17057,0.470174761563482,0.8832003184274885,0.5127704117236567,0.7433175393956231,0.1561293324028844,0.3074923706897732,556977329.9769335,491922555.19251996,1675216425.4669237,8
2025-08-03,312404,239781,197833,41948,6066,35882,17033,0.4746948330639318,0.8920226922435841,0.5114427386287785,0.789805949315646,0.14460760942118814,0.19373540656467608,1085313693.4723432,968124442.7800276,2185315476.44861,8
2025-08-04,339592,260077,216175,43902,6041,37861,17790,0.46987665407675444,0.8651343470365143,0.5072889617785067,0.7369941681189635,0.1376019315748713,0.27396392057421926,733039631.0426323,634177762.5539551,2005800399.2433395,8
2025-08-05,334860,259869,218007,41862,6316,35546,17495,0.4921791481460642,0.8531086099163094,0.5304094405427356,0.6654286666181626,0.1508766900769194,0.3241754459706441,441579948.4434656,376715655.9835205,1660369937.0197482,8
2025-08-06,332139,257315,214249,43066,6045,37021,18150,0.49026228356878526,0.8926824184878719,0.5190405424232574,0.5330645953332472,0.14036594993730553,0.5350170405162502,612018290.1843765,546337967.4406013,2188259500.544732,8
2025-08-07,348164,268510,223197,45313,6475,38838,18873,0.48594160358411864,0.8670470426986885,0.5168494692472358,0.749233028563003,0.14289497495200054,0.3151119653694076,806794292.4444702,699528605.3301587,2294345479.458309,8
2025-08-08,343988,267536,223889,43647,6032,37615,18153,0.4826000265851389,0.8444541750866237,0.5175155222581163,0.705661067164771,0.1381996471693358,0.31118926842158773,689731632.9514904,582446757.1352007,2286164964.5735364,8
2025-08-09,377625,289307,239565,49742,6761,42981,21098,0.49086805797910704,0.8703936262178773,0.5205058099794941,0.826720227769925,0.13592135418760806,0.24266439118384456,951561725.3859489,828233260.728816,2783022297.404028,8
2025-08-10,369702,288533,241922,46611,6535,40076,19129,0.47731809561832517,0.8699111843644534,0.5065971551779623,0.872034651614981,0.14020295638368627,0.15712805495474438,627077418.1622715,545501659.5217452,1890393331.9602838,8
2025-08-11,374154,287589,237869,49720,6521,43199,20847,0.4825806152920207,0.8510882258205911,0.5088897827835881,0.7157675577609375,0.13115446500402253,0.32121717741579797,902193224.553266,767846030.8323973,2852798709.359672,8
2025-08-12,341417,260508,212722,47786,6589,41197,19161,0.4651066825254266,0.839087709008269,0.49702841836521156,0.7545843960455726,0.1378855731804294,0.2715083420574448,1027343283.4033856,862031122.0359797,3030993420.081757,8
2025-08-13,353773,272129,224425,47704,6259,41445,19574,0.4722885752201713,0.8306042909187489,0.49849069260439377,0.7205346928776176,0.13120493040415898,0.21338585589348444,997652654.2642794,828654575.4783895,3212653501.2727957,8
2025-08-14,346449,263106,216486,46620,6248,40372,19679,0.48744179134053306,0.8483142376636749,0.5131703131703131,0.761789044512234,0.13401973401973402,0.22201236974064573,1141957382.2346535,968738706.1547959,3766186613.33112,8
2025-08-15,326593,248906,206260,42646,6041,36605,18171,0.4964075945909029,0.8874436169110173,0.5273882661914365,0.7019892127118385,0.14165455142334568,0.2975678257705032,814211824.8247304,722567086.7541783,2647585745.315519,8
2025-08-16,304671,235760,197376,38384,6234,32150,16481,0.5126283048211508,0.8966402801770832,0.5492653188828679,0.2414076636600493,0.162411421425594,0.7540117416533886,407277577.4486439,365181481.1533958,2536154040.1692333,8
2025-08-17,345219,264610,220801,43809,7810,35999,18265,0.5073752048668019,0.8786709943836141,0.5438151977904083,0.24584219486614364,0.1782738706658449,0.7501336797632954,392992765.2523788,345311343.8298739,2556289704.5023575,8
2025-08-18,353783,262868,216574,46294,7619,38675,19712,0.5096832579185521,0.9013175629407341,0.5472199421091286,0.37720038278599327,0.1645785630967296,0.6320113605400999,725501206.8792734,653906979.694988,3390324638.649462,8
2025-08-19,355576,262171,214045,48126,8616,39510,20691,0.5236902050113895,0.8315085594691226,0.5590117607945809,0.38516860580596246,0.1790300461289116,0.6090640942958323,805396699.7901685,669694249.6437085,3386578714.232088,8
2025-08-20,350312,263391,217237,46154,7534,38620,19325,0.5003883997928534,0.828934925950408,0.5322832257225809,0.4271707724405691,0.1632361225462582,0.5628097563505166,749399937.4491379,621203781.6566415,2998408208.7601357,8
2025-08-21,330035,253452,210347,43105,6316,36789,17782,0.48335100165810435,0.8346326223264106,0.518246143138847,0.4436072286021473,0.1465259250666976,0.5522794355501697,551640005.0838093,460416744.02325416,2400368286.96376,8
2025-08-22,365525,269441,217876,51565,7636,43929,21579,0.4912244758587721,0.8387776377413539,0.5210704935518278,0.7247060498760539,0.14808494133617764,0.32803587022001596,1043309110.2647856,875104350.9419307,3396648212.341305,8
2025-08-23,335252,254949,209730,45219,6609,38610,18567,0.4808857808857809,0.7880506532863242,0.5119087109400916,0.4443610447601691,0.14615537716446628,0.5086407871907633,519287774.6336788,409225070.043672,2115922404.206075,8
2025-08-24,350979,259310,211170,48140,8335,39805,19621,0.4929280241175732,0.8082434914741904,0.5182800166181969,0.4882119406497199,0.17314083921894474,0.48795999835612053,588210965.5280621,475417684.50180554,2469750073.311205,8
2025-08-25,358738,261111,213384,47727,8576,39151,21246,0.5426681310822201,0.8405478113582252,0.5753556686990592,0.48615688350826775,0.17968864583988098,0.5447277581638106,826017551.6891775,694307245.2158178,3451047004.8475895,8
2025-08-26,308673,225773,183237,42536,6455,36081,18720,0.5188326265901722,0.8622511690304016,0.5478418280985519,0.48692357596525804,0.15175380853864961,0.4898528501976947,760651837.8851736,655872936.4416144,2806393939.4556627,8
2025-08-27,303498,224575,180629,43946,5902,38044,18482,0.48580590894753445,0.8858910274078531,0.5138351613343649,0.6392685203951318,0.1343011878214172,0.35912810271428125,831563723.6430527,736674841.4932439,2756332021.5525007,8
2025-08-28,315569,235076,187348,47728,5947,41781,18684,0.4471889136210239,0.7902394013667747,0.47825175997318137,0.585390670669683,0.12460191082802548,0.37607555563535594,623487372.4210355,492704287.9417424,1953361877.285123,8
2025-08-29,326094,242984,199127,43857,6587,37270,19702,0.5286289240676147,0.8346393325799342,0.5550767266342888,0.5090023352417405,0.1501926716373669,0.4771908406201711,602892839.3319321,503198077.03722525,2492018027.0667353,8
2025-08-30,273325,208085,170274,37811,5939,31872,16354,0.5131149598393574,0.8380604941325297,0.5363254079500674,0.3932386910553739,0.15707069371346963,0.6076360028438644,330608532.4940759,277069950.10641575,1559005714.7387094,8
2025-08-31,286404,218627,178930,39697,5555,34142,17268,0.5057700193310293,0.8456863948288083,0.532962188578482,0.4224347691936445,0.13993500768320025,0.5569332074695281,365135468.3173604,308790097.82543707,1871284207.679432,8
2025-09-01,292709,213435,169422,44013,4978,39035,18255,0.46765723069040604,0.7263486022395402,0.491513870901779,0.6401910789384117,0.11310294685661054,0.28774970662864674,763199280.504745,554348730.6248443,2505741444.1876564,8
2025-09-02,298378,221300,181719,39581,5781,33800,18245,0.539792899408284,0.8460699300773072,0.5672671231146257,0.5991654587350397,0.14605492534296757,0.40575937970634246,600050037.8455709,507684293.5628877,2417093581.6298914,8
2025-09-03,265855,203788,168334,35454,4776,30678,15390,0.5016624291022883,0.830955129702231,0.5314774073447284,0.7254208043891432,0.13470976476561178,0.29943812681387105,736690868.442162,612157056.1368059,2286195848.513384,8
2025-09-04,295092,224635,184898,39737,5273,34464,17933,0.5203400649953575,0.7879490239172484,0.5496892065329542,0.698301778786289,0.13269748597025444,0.20839002927684652,594801744.2587485,468673453.8129577,2381902837.0493274,8
2025-09-05,288007,217199,179938,37261,5618,31643,16940,0.5353474702145814,0.8613209777060356,0.5651217090255226,0.7880361066863645,0.15077426800139557,0.2265498501286703,637637735.3281729,549210757.6151242,2838403562.8459654,8
2025-09-06,262365,205047,172309,32738,5124,27614,14752,0.5342217715651482,0.8566203285426514,0.5620074531125909,0.6316957173621599,0.15651536440833283,0.3646488171230945,380631228.4127223,326056447.9364991,1707552233.108135,8
2025-09-07,269838,211702,176956,34746,6039,28707,14917,0.5196293586930018,0.8139565696472252,0.5318885627122546,0.6437714065112273,0.17380417889829045,0.35337267976079223,287640526.019058,234126895.84999585,1298468108.1862319,8
2025-09-08,284190,215394,176851,38543,7950,30593,15214,0.49730330467754064,0.845953606339697,0.5312248657343746,0.5180894740824505,0.20626313468074617,0.480957731436476,558527622.5720483,472488456.5551614,2401194856.691436,8
2025-09-09,308025,239197,200031,39166,6187,32979,16247,0.4926468358652476,0.8647305970297321,0.5305877546851862,0.7098695290662604,0.1579686462748302,0.2893725813067349,727191319.7651193,628824584.0953305,2962333166.623051,8
2025-09-10,297170,231301,192267,39034,6332,32702,16102,0.49238578680203043,0.8484082909469634,0.5259261156940104,0.7544249010243004,0.16221755392734538,0.2943305933698088,519822840.038319,441022007.3121069,2250186794.0729837,8
2025-09-11,300801,227519,185742,41777,8165,33612,17000,0.505771748185172,0.8152113323786165,0.5406802786222084,0.6242490654295956,0.19544246834382556,0.32315122418010445,511110140.5890082,416662778.7017874,2865369112.1793756,8
2025-09-12,319491,243674,199463,44211,6854,37357,18550,0.4965602162914581,0.8545211648026403,0.5274931578114044,0.771202599526069,0.15502929135283075,0.21029911342930663,672512604.5736732,574676254.2047527,2380276587.452084,8
2025-09-13,331905,254177,209023,45154,7761,37393,18766,0.501858636643222,0.9121013894670154,0.5279930903131506,0.7729639389048849,0.17187846038003277,0.23491346934785415,593462466.2052394,541297940.0223205,1829217921.5049443,8
2025-09-14,332907,252509,206078,46431,10012,36419,18320,0.5030341305362586,0.8554564978957624,0.5285692748379316,0.6262212989315679,0.21563179772134997,0.32022702913878354,380593472.3695848,325581158.99527264,1444672391.0767674,8
2025-09-15,287382,212008,167995,44013,8310,35703,16943,0.4745539590510601,0.8581714258202058,0.4982164360529843,0.6629735004568347,0.18880785222547883,0.34151415937226737,892385464.213327,765819706.2051771,2763934785.717231,8
2025-09-16,251158,191941,155664,36277,5376,30901,15126,0.48949872172421605,0.8220885887528558,0.5194200181933456,0.8127041716310429,0.1481930699892494,0.24019910436473907,553456839.9348508,454990552.4776567,1675962242.3832023,8
2025-09-17,312428,234073,188537,45536,7553,37983,19205,0.5056209356817524,0.8420639422555959,0.5291637385804638,0.7771519377205762,0.1658687631763879,0.20647628474434152,541044508.3751326,455594071.6581049,1914089284.930492,8
2025-09-18,283282,213432,167442,45990,5069,40921,16802,0.4105960264900662,0.8837885935361421,0.433529028049576,0.8168632386705289,0.11021961295933899,0.15775498376328392,741627352.335875,655441794.6488559,2063613978.211287,8
2025-09-19,311065,230299,178537,51762,9706,42056,19254,0.4578181472322618,0.8692732894431664,0.4443414087554577,0.7848078633776007,0.18751207449480314,0.22990023028837633,513071675.2312402,445999502.84837615,1541820667.7221353,8
2025-09-20,274990,212329,171989,40340,5954,34386,16569,0.48185307974175534,0.9076150564369468,0.4921665840356966,0.8573729277055294,0.14759543877045117,0.18301309927925535,452035794.8388402,410274493.44417405,1277111125.9141746,8
2025-09-21,280628,211669,169578,42091,6617,35474,18011,0.5077239668489598,0.9139489777185602,0.5187807369746502,0.7809894427842771,0.15720700387256184,0.2709014697638498,419214649.8034064,383140800.6324675,1297588602.3663518,8
2025-09-22,317061,227210,177835,49375,8288,41087,22674,0.551853384282133,0.8942167617490869,0.5734278481012658,0.7877989750162626,0.16785822784810125,0.22670742137468083,841277685.5598134,752284607.7130629,2520132640.5788593,8
2025-09-23,280714,207625,165852,41773,7223,34550,18597,0.5382633863965268,0.8544096470798289,0.5547123740214971,0.6307243934934742,0.17291073181241473,0.35319555628809995,852355027.4621105,728260358.2006197,2279658236.552376,8
2025-09-24,298522,220059,173192,46867,9164,37703,19658,0.5213908707529905,0.7450800366941841,0.5291356391490815,0.5702529303450209,0.19553203746772782,0.3207743347835337,881946507.1201408,657120735.887382,2513295772.7780347,8
2025-09-25,301666,213634,165709,47925,8036,39889,22033,0.5523577928752288,0.8787610796721858,0.5599582681272822,0.8355269653866929,0.16767866458007302,0.14802036168247995,2349250538.7642603,2064429939.8649454,5153300426.918651,8
2025-09-26,295242,213428,166583,46845,9058,37787,20703,0.5478868393892079,0.9339572642143357,0.5389689401216778,0.7997952679595761,0.19336108442736685,0.23941274973184862,1306774445.898557,1220471486.4366207,3110890101.6506195,8
2025-09-27,306548,226703,176163,50540,11517,39023,21845,0.5597980678061656,0.9159384644948161,0.5111792639493471,0.5898834455336135,0.2278789077958053,0.40506624788657125,661233120.908813,605648849.4383333,1994702868.2129278,8
2025-09-28,275993,203418,160123,43295,9782,33513,18231,0.5439978515799839,0.9188020097734252,0.5233167802286638,0.4360912640441945,0.225938330061208,0.5675268260496115,546577670.0977225,502196661.78306365,1992631196.350473,8
2025-09-29,267603,194032,149523,44509,6253,38256,20477,0.5352624424926808,0.8696329878922113,0.5407670358803838,0.35240801286677376,0.14048844054011547,0.675982474176249,736446388.036802,640438072.8508711,3320366148.3914623,8
2025-09-30,279831,206644,162900,43744,6963,36781,19660,0.5345151029063919,0.787936875596954,0.5388624725676664,0.7054800046033392,0.15917611558156547,0.23210907975053793,809536808.7471359,637863903.7649472,2142673731.4213538,8
2025-10-01,277649,201352,156220,45132,9023,36109,19294,0.5343266221717577,0.9183406920270265,0.5179695116547017,0.4701758249722148,0.1999246654258619,0.6034684506536636,647029066.0802889,594193120.3057731,2645173586.6778145,8
2025-10-02,279899,203951,157885,46066,9550,36516,18845,0.5160751451418556,0.885400360186329,0.4900360352537663,0.7433399280316324,0.20731124907741066,0.282078546229348,686973172.3315293,608246294.2206811,2058727353.3560178,8
2025-10-03,290352,208068,161733,46335,9016,37319,20117,0.5390551729681932,0.9352792028761656,0.5337649724830043,0.6814910021957673,0.19458292867163052,0.37516331395743474,726025665.8026044,679036705.9794973,2286328894.0790453,8
2025-10-04,282548,201848,153984,47864,11119,36745,19276,0.5245883793713431,0.8956109447420013,0.4957170315895036,0.2654796394648486,0.23230402807955874,0.7542879945658132,331527492.3453872,296919650.62739885,1881720224.7244797,8
2025-10-05,321675,224697,170904,53793,12333,41460,22683,0.5471056439942112,0.8977795504941286,0.5300503783020095,0.4916888249243068,0.22926774859182422,0.5102909633335034,498667566.74886835,447693543.9217999,1801141220.784744,8
2025-10-06,310741,216569,161240,55329,13949,41380,21672,0.5237312711454809,0.8562259218444309,0.4750492508449457,0.6518635743112648,0.25211010500822356,0.3665653179148036,607033643.7834878,519757941.23910075,2037834442.983953,8
2025-10-07,309773,218708,166854,51854,12696,39158,21474,0.5483936871137444,0.889721847274313,0.5141936976896672,0.29630372982015074,0.2448412851467582,0.7208354586055687,736342685.8828623,655140174.7106295,3892010246.099042,8
2025-10-08,296416,212407,163555,48852,11697,37155,20510,0.5520118422823308,0.9123668980824785,0.5142061737492836,0.13998947560739766,0.23943748464750675,0.8647404923450925,528079814.98253447,481802542.73558414,4834720614.663551,8
2025-10-09,328220,221280,164018,57262,13606,43656,25669,0.5879833241707898,0.8929322761580027,0.5608955328140827,0.2098058380322503,0.23760958401732388,0.800575017746422,678112479.0549713,605508519.4137015,4503180043.151068,8
2025-10-10,333289,218563,163068,55495,13136,42359,25451,0.600840435326613,0.8357286118456818,0.6017118659338679,0.3546939279322577,0.23670600955040993,0.6585850793825637,1194068831.6420918,997917487.1164405,5607671136.925482,8
2025-10-11,346655,236986,180286,56700,10733,45967,26589,0.578436704592425,0.871722336888245,0.5924691358024692,0.6424743342094734,0.18929453262786597,0.3567933752095228,1023632158.0697626,892323016.9465308,3273153992.610662,8
2025-10-12,351674,231454,175443,56011,12984,43027,26239,0.609826388081902,0.9000867092300388,0.6235739408330506,0.21550942288447222,0.2318116084340576,0.7999203862072493,615126910.5686152,553667556.6925452,4326542658.306735,8
2025-10-13,336620,233167,183808,49359,10712,38647,23376,0.6048593681268921,0.9129857727905839,0.6169492898964728,0.20023033738731613,0.21702222492351952,0.8062895052748118,558881650.5705345,510250995.6446165,4185508884.9058166,8
2025-10-14,335309,224593,173133,51460,10757,40703,24813,0.6096110851779967,0.9081927154110674,0.6252429071123202,0.27999506963414067,0.20903614457831327,0.7455525440879471,711898715.8944764,646541227.8858565,4389858070.92658,8
2025-10-15,308216,207280,158626,48654,9874,38780,23009,0.5933212996389892,0.8973588147951042,0.6126731615077897,0.2970763010948929,0.20294323180005755,0.7407960700043837,810095699.7231159,726946516.9741459,4534044429.961136,8
2025-10-16,296270,201263,155919,45344,9206,36138,20990,0.5808290442193813,0.8514672559200633,0.6002999294283698,0.30598940817718,0.2030257586450247,0.6946285652372173,818055615.5616549,696547570.1722806,3893493771.2513547,8
2025-10-17,292875,200393,152745,47648,10513,37135,21244,0.5720748619900363,0.8324005933431837,0.5587222968435192,0.3595934506721955,0.22063885157824042,0.6393638088886197,766082250.5427129,637687319.9014357,3505110795.167192,8
2025-10-18,241940,177219,141782,35437,7597,27840,15655,0.5623204022988506,0.8372858150828619,0.5766853853317154,0.11279968286115123,0.21438044981234303,0.8851576961113572,352697635.299759,295308727.04975665,3639618245.562151,8
2025-10-19,278686,193651,152281,41370,9591,31779,18984,0.5973756254130086,0.7641321454108786,0.6181049069373943,0.15465688816822676,0.23183466279912981,0.8404018038608817,568493671.7390292,434404289.03845215,4272036324.0767994,8
2025-10-20,300867,206128,162216,43912,9979,33933,19802,0.5835617245748976,0.8427030845048564,0.6149116414647476,0.2024557741098125,0.22724995445436327,0.8015428900713242,483860778.3922342,407750970.42205656,3260596704.12673,8
2025-10-21,318730,215345,168591,46754,10557,36197,21664,0.5985026383401939,0.8726697587181947,0.6210591607135219,0.307526973188891,0.22579886212944347,0.6917859450590296,707362111.1324329,617293522.8483331,3599494796.803594,8
2025-10-22,302632,206963,161300,45663,9781,35882,20796,0.5795663563903908,0.9068827878631494,0.6021505376344086,0.33343281610693754,0.21419968026629876,0.6781530437040406,617319998.5427783,559836881.28215,3017550470.5228395,8
2025-10-23,274099,191829,149905,41924,9796,32128,18210,0.5667953187250996,0.9034081807168103,0.5733708615590115,0.329488719567722,0.23366091021849061,0.6743406114267899,605936501.9644065,547407992.8695724,2725910212.129508,8
2025-10-24,275769,193751,151337,42414,8916,33498,19164,0.5720938563496328,0.9139442162310677,0.5927995473192814,0.3082895655200291,0.21021360871410383,0.7219596138532536,662315478.825063,605319401.1924765,3365147263.3437257,8
2025-10-25,243848,181054,142407,38647,8427,30220,15562,0.514956982131039,0.8823210166462979,0.5134680570290061,0.11417425393875551,0.21805056019872177,0.8907281692569585,253572266.1739046,223732139.68386516,2831563731.9992876,8
2025-10-26,268728,186561,143406,43155,9160,33995,19030,0.5597882041476687,0.8761828009990852,0.5878345498783455,0.19833729640490125,0.21225813926543854,0.790243579207073,414372367.12600696,363065941.28508604,2682431819.871812,8
2025-10-27,295496,208515,162567,45948,8948,37000,20452,0.5527567567567567,0.8863321221850189,0.576086010272482,0.4490545764417128,0.19474188212762253,0.5885767120895483,583196254.883836,516905574.24154556,2406416270.827392,8
2025-10-28,306686,206378,162161,44217,8585,35632,19145,0.537297934440952,0.8648394847340565,0.5581789809349346,0.3613525937628083,0.19415609381007304,0.6277475945875511,525240177.53796434,454248444.50355744,2338918130.801362,8
2025-10-29,283223,197841,156121,41720,7793,33927,18262,0.5382733516078639,0.8640072309578988,0.5650047938638543,0.3729094014833683,0.18679290508149568,0.6534586471067961,558152116.263864,482247464.4264324,2479476965.679906,8
2025-10-30,299026,208625,164586,44039,8698,35341,20204,0.571687275402507,0.8670473646961692,0.5940870591975295,0.4303453887394995,0.1975067553759168,0.5904331798673674,512440124.2774823,444309859.3193684,2304464363.0516987,8
2025-10-31,273388,190338,148334,42004,8999,33005,17976,0.544644750795334,0.8693769880102709,0.5646605085229978,0.29963646464703536,0.2142415008094467,0.6889320177567279,511370028.8111502,444573335.40656316,2582981955.1449976,8
2025-11-01,240686,166018,126633,39385,7515,31870,16759,0.5258550360840917,0.8355216305637585,0.5637933223308366,0.1108446020848358,0.1908086835089501,0.8824772365652009,242919418.31195706,202964428.4836061,2454645259.409789,8
2025-11-02,238284,163301,123324,39977,7536,32441,16706,0.5149656299127647,0.8432559436976695,0.5544938339545239,0.12193674332075134,0.18850839232558722,0.8679891932070645,257931929.36885965,217502632.5096984,2393750012.6945143,8
2025-11-03,314412,197915,146489,51426,10164,41262,24658,0.5975958509039795,0.5518111448042367,0.6206004744681679,0.48702291268208364,0.19764321549410804,0.49674180879288404,3462802877.732959,1910813220.193229,9490331678.956652,8
2025-11-04,297782,194117,146201,47916,8655,39261,22967,0.5849825526604009,0.8408574075261157,0.6034518741130311,0.8232717357615794,0.18062860005008766,0.1408037102723732,1000599343.5449752,841361369.985561,3147522452.3591337,8
2025-11-05,277504,185809,141112,44697,8305,36392,20149,0.5536656408001759,0.8770369284279718,0.5822762154059556,0.8677776428933893,0.18580665369040428,0.14596760064908537,842021019.1206403,738483528.2813568,2190017939.0987406,8
2025-11-06,251637,172801,132426,40375,7191,33184,15877,0.47845347155255546,0.8674094801410385,0.5167554179566564,0.855932152609396,0.17810526315789474,0.16966448497653214,545371297.8695716,473060233.9688885,1688054376.028073,8
2025-11-07,274949,184465,142976,41489,7921,33568,19554,0.5825190657769304,0.8748576557558992,0.6023524307647811,0.8162709501448826,0.19091807467039457,0.14181590117908038,931361535.952323,814808770.004463,2318281838.4554625,8
2025-11-08,303462,201192,154521,46671,10464,36207,20935,0.5782031098958765,0.8094005179627439,0.6149000449958218,0.22632003763056444,0.22420775213730154,0.7479825123114595,650749646.2833799,526717100.7658401,3176282926.434965,8
2025-11-09,322896,201274,151672,49602,12021,37581,22383,0.5955935180011176,0.7912059767419163,0.6283415991290674,0.18811320831184256,0.24234909882666023,0.7849554591820695,555716213.6152983,439685989.58481145,3234061143.2609477,8
2025-11-10,304768,203912,158165,45747,10173,35574,21019,0.5908528700736493,0.8913288025768508,0.614400944324218,0.39429372055061945,0.22237523772050627,0.6027537089859641,464030660.3116187,413603892.81450045,2032951172.9062295,8
2025-11-11,326251,211951,162196,49755,11160,38595,23017,0.5963725871226843,0.9059482298944213,0.62874083006733,0.5147511676622818,0.22429906542056074,0.52011661132377,485275837.2932872,439634785.8063867,1864844785.8929672,8
2025-11-12,306471,198069,149918,48151,10748,37403,21843,0.583990588990188,0.9134949090480418,0.6195094598243027,0.13274681616962322,0.22321447114286308,0.883009602199023,612132435.9748058,559179863.9261615,5949953215.084075,8
2025-11-13,336955,213914,162481,51433,11855,39578,23268,0.5879023700035373,0.8830272792068038,0.6166274570800848,0.47077239193747494,0.2304940407909319,0.5459262023383723,509259724.3596612,449690228.8109185,2162392206.1602445,8
2025-11-14,332423,210770,159396,51374,11366,40008,22939,0.5733603279344132,0.8687601753685718,0.6020360493634913,0.7105470408428853,0.22124031611320902,0.33077761252173743,537847919.952516,467260853.2595693,1897297622.6558783,8
2025-11-15,295539,196066,148311,47755,10165,37590,21195,0.5638467677573823,0.9129226841731926,0.6019264998429484,0.2827660761529263,0.21285729243011203,0.751588439655824,378807338.7841955,345821812.50737166,2075525343.6378915,8
2025-11-16,352207,223074,160483,62591,12327,50264,23331,0.46416918669425433,0.8863337211044264,0.5177581441421291,0.3049683427783908,0.19694524771932068,0.7067689400872207,416751589.09311396,369380986.7370826,2158115266.91698,8
2025-11-17,348394,227286,166401,60885,10414,50471,22280,0.4414416199401637,0.8809535646118991,0.49049848074238317,0.6238635481884435,0.17104377104377105,0.40346215407069497,666050642.4804173,586759687.7051692,2070628092.6052628,8
